person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
22,72000,MORTGAGE,3.0,EDUCATION,B,5000,,0,0.07,N,2
25,72000,OWN,,HOMEIMPROVEMENT,E,18000,16.82,0,0.25,Y,2
26,72000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,6600,,0,0.09,N,2
24,72000,MORTGAGE,0.0,EDUCATION,B,9000,,0,0.13,N,2
22,45000,RENT,1.0,VENTURE,E,10000,,1,0.22,N,2
26,66000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,12000,,1,0.18,N,3
22,51360,RENT,4.0,EDUCATION,D,10000,,0,0.19,N,2
25,52000,RENT,9.0,EDUCATION,D,10000,,0,0.19,N,2
22,72100,MORTGAGE,2.0,EDUCATION,A,13000,,0,0.18,N,3
24,72400,MORTGAGE,0.0,HOMEIMPROVEMENT,B,15000,,0,0.21,N,3
26,72645,OWN,5.0,VENTURE,A,12000,,0,0.17,N,2
24,72984,MORTGAGE,3.0,PERSONAL,A,12000,,0,0.16,N,4
22,73000,MORTGAGE,6.0,MEDICAL,B,3000,,0,0.04,N,4
24,73000,MORTGAGE,,EDUCATION,A,16000,7.88,0,0.22,N,4
26,55500,RENT,3.0,MEDICAL,C,10000,,0,0.18,Y,4
24,56500,RENT,1.0,HOMEIMPROVEMENT,B,10000,,0,0.18,N,4
22,73063,MORTGAGE,4.0,PERSONAL,C,11200,,0,0.15,Y,2
25,73200,MORTGAGE,7.0,DEBTCONSOLIDATION,A,5000,,0,0.07,N,2
26,73200,MORTGAGE,10.0,VENTURE,C,17500,,0,0.24,N,3
23,73426,MORTGAGE,0.0,EDUCATION,C,7500,,0,0.1,N,2
24,51000,RENT,,DEBTCONSOLIDATION,E,10000,17.19,1,0.2,N,2
22,74000,MORTGAGE,6.0,EDUCATION,B,9000,,0,0.12,N,2
23,59000,RENT,7.0,EDUCATION,C,10000,,0,0.17,Y,3
24,59000,RENT,1.0,EDUCATION,A,10000,,0,0.17,N,4
23,74000,MORTGAGE,7.0,EDUCATION,B,10000,,0,0.14,N,2
26,74000,MORTGAGE,4.0,VENTURE,C,3500,,0,0.05,Y,4
24,60000,RENT,1.0,MEDICAL,B,10000,,0,0.17,N,3
25,74000,MORTGAGE,1.0,EDUCATION,A,10000,,0,0.14,N,3
26,57800,MORTGAGE,0.0,MEDICAL,D,15000,,1,0.22,Y,3
23,74000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,17500,,0,0.24,N,2
22,60000,RENT,,PERSONAL,A,10000,5.99,0,0.17,N,2
22,74004,MORTGAGE,6.0,EDUCATION,A,12000,,0,0.16,N,4
25,60000,RENT,1.0,PERSONAL,A,10000,,0,0.17,N,4
24,74360,OWN,7.0,VENTURE,A,25000,,0,0.34,N,4
23,74400,MORTGAGE,0.0,PERSONAL,A,5000,,0,0.07,N,3
24,74448,MORTGAGE,8.0,EDUCATION,A,4000,,0,0.05,N,2
23,60000,RENT,3.0,EDUCATION,E,10000,,0,0.17,N,2
24,75000,MORTGAGE,3.0,VENTURE,C,15600,,0,0.21,N,4
24,39000,RENT,2.0,DEBTCONSOLIDATION,D,4000,,1,0.1,Y,4
25,75000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,7200,,0,0.1,N,4
21,45000,RENT,0.0,EDUCATION,C,4000,,0,0.09,N,3
22,45000,RENT,0.0,DEBTCONSOLIDATION,C,4000,,0,0.09,N,4
22,62000,RENT,6.0,DEBTCONSOLIDATION,A,10000,,0,0.16,N,4
22,62322,RENT,7.0,EDUCATION,B,10000,,0,0.16,N,2
25,75000,MORTGAGE,5.0,EDUCATION,A,5800,,0,0.08,N,2
24,75000,OWN,8.0,HOMEIMPROVEMENT,B,29800,,0,0.4,N,4
24,75000,MORTGAGE,,HOMEIMPROVEMENT,A,7000,7.66,0,0.09,N,4
23,64000,RENT,3.0,VENTURE,D,10000,,1,0.16,Y,3
23,70000,RENT,4.0,EDUCATION,A,10000,,0,0.14,N,3
21,75000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,,0,0.13,N,3
25,75000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,12000,,0,0.16,Y,3
23,64000,RENT,7.0,EDUCATION,A,10000,,1,0.16,N,4
23,70872,RENT,7.0,DEBTCONSOLIDATION,C,10000,,0,0.14,N,2
26,75000,OWN,10.0,EDUCATION,C,7200,,0,0.1,N,3
21,75000,MORTGAGE,4.0,MEDICAL,B,25000,,0,0.33,N,2
24,72000,RENT,3.0,PERSONAL,E,10000,,0,0.14,Y,4
24,75000,OWN,8.0,EDUCATION,B,15000,,0,0.2,N,2
26,58650,MORTGAGE,3.0,MEDICAL,C,17500,,1,0.25,N,4
23,75000,MORTGAGE,1.0,EDUCATION,E,4500,,0,0.06,Y,4
24,75000,MORTGAGE,5.0,EDUCATION,C,7200,,0,0.1,Y,3
24,80000,RENT,0.0,EDUCATION,C,10000,,0,0.13,Y,4
23,75000,MORTGAGE,0.0,MEDICAL,C,9500,,0,0.13,Y,4
26,69000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,25000,,1,0.36,N,3
22,75500,MORTGAGE,6.0,VENTURE,A,12000,,0,0.16,N,4
22,75600,MORTGAGE,3.0,EDUCATION,A,10000,,0,0.13,N,4
25,84000,RENT,3.0,DEBTCONSOLIDATION,C,10000,,0,0.12,Y,4
26,85000,RENT,3.0,HOMEIMPROVEMENT,A,10000,,0,0.12,N,2
23,76000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,20000,,0,0.26,N,4
26,85500,RENT,0.0,EDUCATION,A,10000,,0,0.12,N,2
25,86000,RENT,10.0,HOMEIMPROVEMENT,D,10000,,0,0.12,N,2
24,90000,RENT,0.0,DEBTCONSOLIDATION,A,10000,,0,0.11,N,2
25,59623,MORTGAGE,9.0,MEDICAL,B,3400,,1,0.05,N,2
25,76209,MORTGAGE,9.0,DEBTCONSOLIDATION,C,3000,,0,0.04,Y,4
24,90000,RENT,8.0,HOMEIMPROVEMENT,B,10000,,0,0.11,N,2
24,76494,MORTGAGE,3.0,DEBTCONSOLIDATION,A,12000,,0,0.16,N,3
22,76500,MORTGAGE,2.0,DEBTCONSOLIDATION,C,15000,,0,0.2,Y,4
26,91000,RENT,6.0,DEBTCONSOLIDATION,C,10000,,0,0.11,N,4
25,76800,MORTGAGE,5.0,PERSONAL,C,20000,,0,0.26,Y,2
22,76875,MORTGAGE,0.0,MEDICAL,A,13750,,0,0.18,N,4
24,95000,RENT,8.0,DEBTCONSOLIDATION,A,10000,,0,0.11,N,2
26,40000,RENT,3.0,MEDICAL,C,10200,,0,0.26,N,3
23,85000,RENT,1.0,DEBTCONSOLIDATION,A,10200,,0,0.12,N,3
23,77705,MORTGAGE,,DEBTCONSOLIDATION,A,11700,6.17,0,0.15,N,3
25,77800,MORTGAGE,9.0,PERSONAL,B,30000,,0,0.39,N,4
24,78000,MORTGAGE,0.0,VENTURE,A,2300,,0,0.03,N,4
22,62500,RENT,0.0,PERSONAL,C,11100,,0,0.18,Y,3
23,78000,MORTGAGE,7.0,MEDICAL,B,25000,,0,0.32,N,4
25,78000,MORTGAGE,2.0,VENTURE,B,6000,,0,0.08,N,4
24,40000,OWN,,VENTURE,A,12000,6.03,0,0.3,N,4
26,36000,RENT,4.0,MEDICAL,A,11200,,1,0.31,N,3
22,42000,RENT,6.0,EDUCATION,B,11200,,0,0.27,N,4
23,72000,MORTGAGE,5.0,EDUCATION,F,19000,,1,0.26,Y,2
22,52000,RENT,,MEDICAL,A,11200,6.62,0,0.22,N,4
22,69700,RENT,4.0,VENTURE,B,11200,,0,0.16,N,2
22,78000,OTHER,4.0,PERSONAL,B,5600,,0,0.07,N,2
25,80000,RENT,0.0,HOMEIMPROVEMENT,B,11200,,0,0.14,N,3
24,86700,RENT,2.0,EDUCATION,A,11200,,0,0.13,N,4
25,75000,RENT,1.0,HOMEIMPROVEMENT,C,11250,,0,0.15,N,3
22,72955,MORTGAGE,6.0,PERSONAL,B,7500,,1,0.1,N,2
24,43000,RENT,3.0,MEDICAL,A,11400,,0,0.27,N,2
26,79000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,18500,,0,0.23,Y,3
25,79700,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10000,,0,0.13,N,4
23,79992,MORTGAGE,7.0,DEBTCONSOLIDATION,B,6000,,0,0.08,N,3
24,80000,MORTGAGE,9.0,MEDICAL,A,10000,,0,0.13,N,2
24,68298,RENT,3.0,VENTURE,A,11500,,0,0.17,N,2
24,80000,MORTGAGE,8.0,PERSONAL,B,8000,,0,0.1,N,4
22,40000,RENT,0.0,PERSONAL,A,11575,,0,0.29,N,3
25,80000,OWN,9.0,VENTURE,C,12800,,0,0.16,N,3
25,80000,MORTGAGE,6.0,VENTURE,B,10000,,0,0.13,N,4
21,50000,RENT,5.0,DEBTCONSOLIDATION,A,11975,,0,0.24,N,3
22,80000,MORTGAGE,6.0,EDUCATION,B,35000,,0,0.44,N,2
23,74000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,25975,,1,0.35,N,2
23,80000,MORTGAGE,7.0,EDUCATION,B,10000,,0,0.13,N,2
26,80000,MORTGAGE,5.0,MEDICAL,A,5000,,0,0.06,N,3
25,80000,MORTGAGE,0.0,MEDICAL,B,15500,,0,0.19,N,3
23,80000,MORTGAGE,,PERSONAL,A,3000,5.99,0,0.04,N,3
24,80000,MORTGAGE,8.0,MEDICAL,A,9000,,0,0.11,N,4
22,31800,RENT,,DEBTCONSOLIDATION,A,12000,5.42,1,0.38,N,2
23,74000,MORTGAGE,7.0,PERSONAL,B,2100,,1,0.03,N,4
22,80000,MORTGAGE,4.0,PERSONAL,A,7250,,0,0.09,N,3
21,32000,RENT,0.0,PERSONAL,B,12000,,1,0.38,N,4
22,35000,RENT,2.0,PERSONAL,B,12000,,1,0.34,N,2
23,74000,MORTGAGE,3.0,VENTURE,C,10000,,1,0.14,Y,3
25,36000,RENT,,EDUCATION,A,12000,5.79,1,0.33,N,3
23,80000,MORTGAGE,,EDUCATION,B,25000,10.25,0,0.31,N,4
26,80000,MORTGAGE,10.0,VENTURE,B,25000,,0,0.31,N,3
26,62900,OWN,4.0,MEDICAL,E,24250,,1,0.33,Y,2
23,80000,MORTGAGE,3.0,EDUCATION,D,25000,,0,0.31,Y,4
24,80000,MORTGAGE,0.0,MEDICAL,C,25000,,0,0.31,Y,2
21,32000,RENT,6.0,MEDICAL,D,12000,,1,0.38,Y,2
26,38000,RENT,0.0,PERSONAL,B,12000,,1,0.32,N,4
22,80000,MORTGAGE,1.0,EDUCATION,A,2000,,0,0.03,N,4
24,39600,RENT,,VENTURE,A,12000,8.9,0,0.3,N,4
22,74000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,11200,,1,0.15,Y,2
26,39996,RENT,0.0,VENTURE,B,12000,,0,0.3,N,4
22,40000,RENT,4.0,VENTURE,B,12000,,0,0.3,N,3
26,40800,RENT,2.0,PERSONAL,A,12000,,0,0.29,N,2
26,80600,MORTGAGE,10.0,HOMEIMPROVEMENT,B,9600,,0,0.12,N,3
23,80796,MORTGAGE,7.0,MEDICAL,A,5000,,0,0.06,N,3
25,81000,OWN,9.0,VENTURE,D,12000,,0,0.15,Y,2
22,39000,OWN,6.0,MEDICAL,A,1000,,0,0.03,N,3
24,81100,MORTGAGE,8.0,PERSONAL,B,3200,,0,0.04,N,2
22,81400,MORTGAGE,4.0,MEDICAL,B,8500,,0,0.1,N,2
24,82000,MORTGAGE,8.0,VENTURE,B,5325,,0,0.06,N,3
23,82000,MORTGAGE,7.0,PERSONAL,D,9000,,0,0.11,Y,2
24,82000,MORTGAGE,8.0,EDUCATION,D,3500,,0,0.04,N,4
23,82000,MORTGAGE,0.0,MEDICAL,A,14400,,0,0.18,N,2
25,41000,RENT,,PERSONAL,B,12000,10.0,1,0.29,N,3
26,38400,OWN,,HOMEIMPROVEMENT,B,7000,12.69,0,0.18,N,2
22,82000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,6000,,0,0.07,N,2
21,82000,MORTGAGE,3.0,PERSONAL,A,11000,,0,0.13,N,3
25,54000,RENT,,PERSONAL,D,12000,16.77,1,0.22,N,4
26,60000,RENT,7.0,MEDICAL,B,12000,,0,0.2,N,3
23,60000,RENT,2.0,EDUCATION,A,12000,,0,0.2,N,3
24,82726,MORTGAGE,7.0,EDUCATION,C,20000,,0,0.24,Y,4
24,82800,MORTGAGE,0.0,VENTURE,B,12500,,0,0.15,N,3
24,83000,MORTGAGE,,VENTURE,B,5775,9.99,0,0.07,N,4
23,38376,OWN,,VENTURE,C,8400,13.8,0,0.22,Y,2
26,83000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,25000,,0,0.3,N,3
24,61000,RENT,3.0,VENTURE,B,12000,,0,0.2,N,3
24,83004,MORTGAGE,6.0,DEBTCONSOLIDATION,B,25000,,0,0.3,N,2
22,24000,RENT,3.0,PERSONAL,B,3000,,0,0.13,N,4
22,24000,RENT,0.0,DEBTCONSOLIDATION,C,3000,,1,0.13,N,4
24,26400,RENT,7.0,MEDICAL,A,3000,,0,0.11,N,2
22,27996,RENT,4.0,MEDICAL,A,3000,,0,0.11,N,2
22,84000,MORTGAGE,5.0,PERSONAL,A,10000,,0,0.12,N,2
24,78000,MORTGAGE,0.0,PERSONAL,B,15000,,1,0.19,N,2
23,63250,RENT,1.0,EDUCATION,B,12000,,0,0.19,N,2
22,58000,RENT,3.0,MEDICAL,B,12000,,1,0.21,N,3
22,84600,MORTGAGE,4.0,PERSONAL,A,6000,,0,0.07,N,4
23,84996,MORTGAGE,5.0,PERSONAL,A,14000,,0,0.16,N,3
26,65000,RENT,3.0,VENTURE,D,12000,,0,0.18,Y,4
25,84996,MORTGAGE,3.0,VENTURE,A,3000,,0,0.04,N,2
22,65000,RENT,5.0,DEBTCONSOLIDATION,C,12000,,0,0.18,Y,3
26,59000,RENT,1.0,HOMEIMPROVEMENT,D,12000,,1,0.2,N,4
23,66000,RENT,2.0,VENTURE,A,12000,,0,0.18,N,4
22,85000,MORTGAGE,,VENTURE,A,15000,6.03,0,0.18,N,2
24,85000,MORTGAGE,4.0,MEDICAL,C,10000,,0,0.12,N,4
23,70000,RENT,4.0,MEDICAL,A,12000,,0,0.17,N,2
24,85000,MORTGAGE,8.0,PERSONAL,A,35000,,0,0.41,N,2
22,85000,MORTGAGE,6.0,PERSONAL,A,12500,,0,0.15,N,2
22,55082,RENT,6.0,MEDICAL,F,12000,,1,0.19,Y,3
25,31200,OWN,,HOMEIMPROVEMENT,E,4000,17.19,1,0.13,Y,4
22,85000,OWN,,EDUCATION,B,4300,,0,0.05,N,4
24,40000,RENT,7.0,PERSONAL,C,3000,,0,0.07,Y,4
22,85000,MORTGAGE,6.0,EDUCATION,A,10000,,0,0.12,N,2
23,85000,MORTGAGE,,EDUCATION,B,24000,10.74,0,0.28,N,2
25,41000,RENT,3.0,VENTURE,B,3000,,0,0.07,N,3
26,85000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,8000,,0,0.09,N,3
23,36000,RENT,0.0,PERSONAL,C,3000,,1,0.08,N,4
24,85000,MORTGAGE,2.0,PERSONAL,A,8000,,0,0.09,N,4
25,85000,MORTGAGE,7.0,PERSONAL,A,2000,,0,0.02,N,2
23,85000,MORTGAGE,3.0,EDUCATION,C,20000,,0,0.24,Y,4
24,85000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,7500,,0,0.09,N,2
26,85000,MORTGAGE,,EDUCATION,B,6000,9.88,0,0.07,N,3
22,85000,MORTGAGE,0.0,VENTURE,B,12000,,0,0.14,N,3
24,75000,RENT,8.0,PERSONAL,D,12000,,0,0.16,N,4
22,75000,RENT,6.0,VENTURE,A,12000,,0,0.16,N,3
22,75000,RENT,6.0,EDUCATION,A,12000,,0,0.16,N,2
24,75000,RENT,7.0,PERSONAL,C,12000,,0,0.16,Y,3
26,85000,MORTGAGE,8.0,EDUCATION,D,8500,,0,0.1,N,4
22,85500,MORTGAGE,3.0,VENTURE,D,18000,,0,0.21,N,4
21,85800,MORTGAGE,5.0,VENTURE,B,18900,,0,0.22,N,2
26,85900,MORTGAGE,7.0,EDUCATION,B,20000,,0,0.23,N,4
23,86000,MORTGAGE,4.0,VENTURE,A,10000,,0,0.12,N,3
21,86000,MORTGAGE,3.0,VENTURE,A,8400,,0,0.1,N,4
23,86000,MORTGAGE,4.0,MEDICAL,B,25000,,0,0.29,N,3
22,36000,OWN,,VENTURE,A,6000,8.9,0,0.17,N,3
26,84000,RENT,10.0,EDUCATION,B,12000,,0,0.14,N,2
25,86244,MORTGAGE,,EDUCATION,B,8000,11.71,0,0.09,N,4
24,86400,MORTGAGE,8.0,PERSONAL,C,16200,,0,0.19,N,4
25,85000,RENT,1.0,EDUCATION,A,12000,,0,0.14,N,2
24,63750,MORTGAGE,8.0,MEDICAL,D,35000,,1,0.47,N,3
23,85000,RENT,3.0,MEDICAL,A,12000,,0,0.14,N,2
25,73000,RENT,2.0,VENTURE,E,12000,,1,0.16,N,2
24,87000,MORTGAGE,7.0,VENTURE,B,15000,,0,0.17,N,2
24,36000,OWN,0.0,MEDICAL,D,12000,,0,0.33,Y,3
23,87000,MORTGAGE,4.0,EDUCATION,C,10000,,0,0.11,N,4
26,90000,RENT,4.0,EDUCATION,A,12000,,0,0.13,N,3
23,36000,OWN,,EDUCATION,A,5500,5.42,0,0.15,N,2
21,87500,OWN,5.0,EDUCATION,C,12000,,0,0.14,N,2
22,90000,RENT,6.0,VENTURE,B,12000,,0,0.13,N,4
24,87663,MORTGAGE,5.0,HOMEIMPROVEMENT,B,14400,,0,0.16,N,2
23,88000,MORTGAGE,7.0,MEDICAL,C,12000,,0,0.14,Y,2
24,76000,MORTGAGE,3.0,VENTURE,C,12000,,1,0.16,Y,4
25,93000,RENT,3.0,EDUCATION,B,12000,,0,0.13,N,3
24,88494,OWN,8.0,MEDICAL,B,24000,,0,0.27,N,2
26,110000,RENT,4.0,VENTURE,B,12000,,0,0.11,N,2
25,89016,MORTGAGE,9.0,MEDICAL,A,4500,,0,0.05,N,3
25,120000,RENT,1.0,VENTURE,A,12000,,0,0.1,N,4
23,90000,MORTGAGE,,PERSONAL,A,3000,6.03,0,0.03,N,4
23,90000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,12000,,0,0.13,N,3
23,210000,RENT,,EDUCATION,B,12000,10.59,0,0.06,N,2
22,90000,MORTGAGE,2.0,MEDICAL,B,7000,,0,0.08,N,2
25,35412,OWN,3.0,PERSONAL,B,5000,,0,0.14,N,4
26,105000,RENT,1.0,HOMEIMPROVEMENT,B,12100,,0,0.12,N,2
24,42000,RENT,9.0,DEBTCONSOLIDATION,A,12125,,0,0.29,N,3
23,66300,MORTGAGE,6.0,MEDICAL,B,14000,,1,0.18,N,3
26,32000,RENT,4.0,DEBTCONSOLIDATION,A,12250,,1,0.38,N,2
23,36000,RENT,7.0,PERSONAL,B,12250,,1,0.34,N,3
23,32004,RENT,3.0,EDUCATION,C,12300,,1,0.38,Y,3
23,39000,RENT,7.0,MEDICAL,A,12300,,1,0.32,N,2
23,55000,RENT,0.0,VENTURE,C,12300,,0,0.22,N,4
21,90000,MORTGAGE,5.0,PERSONAL,B,21000,,0,0.23,N,4
22,34650,RENT,3.0,EDUCATION,A,12400,,1,0.36,N,4
24,90000,MORTGAGE,3.0,MEDICAL,A,3000,,0,0.03,N,4
22,90000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,9500,,0,0.11,N,3
21,90000,MORTGAGE,,EDUCATION,B,1500,10.75,0,0.02,N,4
25,90000,MORTGAGE,9.0,MEDICAL,A,6000,,0,0.07,N,4
25,90000,OWN,,VENTURE,A,5000,6.76,0,0.06,N,4
25,90000,MORTGAGE,2.0,PERSONAL,C,20000,,0,0.22,Y,3
26,90000,MORTGAGE,1.0,PERSONAL,B,20000,,0,0.22,N,3
23,78000,MORTGAGE,4.0,PERSONAL,B,15250,,1,0.2,N,2
24,90000,MORTGAGE,1.0,PERSONAL,C,12000,,0,0.13,Y,4
24,90000,MORTGAGE,2.0,EDUCATION,B,7500,,0,0.08,N,3
24,32000,RENT,1.0,VENTURE,A,2700,,0,0.08,N,3
23,78216,MORTGAGE,7.0,PERSONAL,C,1200,,1,0.02,N,3
24,90730,MORTGAGE,6.0,HOMEIMPROVEMENT,B,8000,,0,0.09,N,2
24,16000,RENT,2.0,HOMEIMPROVEMENT,C,2600,,1,0.16,Y,2
23,91000,MORTGAGE,3.0,PERSONAL,B,12000,,0,0.13,N,3
21,12960,RENT,2.0,VENTURE,B,2525,,1,0.19,N,2
24,57500,RENT,4.0,DEBTCONSOLIDATION,C,2525,,0,0.04,Y,4
22,92000,MORTGAGE,4.0,VENTURE,A,1400,,0,0.02,N,3
22,14400,RENT,2.0,PERSONAL,E,2500,,1,0.17,N,2
23,15600,RENT,,DEBTCONSOLIDATION,A,2500,7.29,1,0.16,N,3
24,19464,RENT,,PERSONAL,C,2500,13.84,1,0.13,Y,3
26,80040,MORTGAGE,6.0,PERSONAL,A,10000,,1,0.12,N,2
24,92259,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6000,,0,0.07,N,4
22,92496,MORTGAGE,2.0,EDUCATION,A,10200,,0,0.11,N,4
23,92500,MORTGAGE,5.0,EDUCATION,A,2500,,0,0.03,N,2
21,52000,RENT,5.0,MEDICAL,B,12500,,0,0.24,N,3
26,93000,MORTGAGE,4.0,PERSONAL,C,5600,,0,0.06,Y,4
23,34188,OWN,,VENTURE,A,3200,7.14,0,0.09,N,3
22,93000,MORTGAGE,6.0,VENTURE,B,7500,,0,0.08,N,4
23,69360,MORTGAGE,,MEDICAL,B,9600,,1,0.12,N,4
24,93600,MORTGAGE,,MEDICAL,A,3600,5.42,0,0.04,N,2
22,93600,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,,0,0.06,N,2
23,70000,RENT,0.0,VENTURE,A,12700,,0,0.18,N,2
21,40000,RENT,,VENTURE,B,12800,12.69,1,0.32,N,2
25,94000,MORTGAGE,5.0,MEDICAL,B,20000,,0,0.21,N,4
22,94342,MORTGAGE,,EDUCATION,B,2400,10.59,0,0.03,N,4
24,56000,RENT,0.0,EDUCATION,B,12800,,0,0.23,N,4
24,77385,RENT,4.0,MEDICAL,A,12800,,0,0.17,N,4
26,35000,RENT,10.0,MEDICAL,B,12875,,1,0.37,N,2
24,58155,RENT,8.0,HOMEIMPROVEMENT,E,12950,,0,0.22,N,4
26,50000,RENT,0.0,HOMEIMPROVEMENT,B,13000,,0,0.26,N,3
24,95000,MORTGAGE,,MEDICAL,C,5750,,0,0.06,Y,4
22,33600,OWN,,PERSONAL,C,12000,13.06,0,0.36,Y,4
23,33600,OWN,,VENTURE,A,4000,5.79,0,0.12,N,4
22,65000,RENT,3.0,EDUCATION,E,13000,,0,0.2,Y,4
24,65004,RENT,0.0,VENTURE,B,13000,,0,0.2,N,2
21,95000,MORTGAGE,5.0,VENTURE,A,15000,,0,0.16,N,2
26,95000,OWN,5.0,EDUCATION,A,8000,,0,0.08,N,2
23,76000,RENT,3.0,MEDICAL,C,13000,,0,0.17,Y,2
24,33000,OWN,7.0,VENTURE,A,14000,,0,0.42,N,2
26,64900,RENT,4.0,MEDICAL,B,13625,,0,0.21,N,3
24,96000,MORTGAGE,2.0,VENTURE,B,4200,,0,0.04,N,4
22,96000,MORTGAGE,2.0,EDUCATION,A,12000,,0,0.13,N,3
25,96000,MORTGAGE,6.0,EDUCATION,B,20000,,0,0.21,N,2
25,32500,OWN,9.0,MEDICAL,B,3600,,0,0.11,N,4
23,96000,OTHER,3.0,EDUCATION,E,12000,,0,0.13,Y,2
23,96260,MORTGAGE,,EDUCATION,D,25200,15.65,0,0.26,N,2
25,97000,MORTGAGE,9.0,PERSONAL,C,8000,,0,0.08,N,4
23,97000,MORTGAGE,7.0,EDUCATION,A,4800,,0,0.05,N,2
24,49150,RENT,,EDUCATION,B,14000,11.71,0,0.28,N,3
23,97000,MORTGAGE,7.0,VENTURE,C,1800,,0,0.02,Y,2
26,85200,MORTGAGE,5.0,HOMEIMPROVEMENT,E,14000,,1,0.16,Y,2
24,98000,MORTGAGE,,MEDICAL,A,5000,5.79,0,0.05,N,2
23,98000,MORTGAGE,7.0,VENTURE,A,10000,,0,0.1,N,4
25,86000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,24000,,1,0.28,Y,2
20,98000,MORTGAGE,4.0,EDUCATION,D,24250,,0,0.25,N,4
24,32000,OWN,3.0,HOMEIMPROVEMENT,B,15000,,0,0.47,N,3
24,87220,MORTGAGE,7.0,VENTURE,C,8000,,1,0.09,Y,3
26,99900,MORTGAGE,10.0,PERSONAL,A,2700,,0,0.03,N,3
25,60000,RENT,5.0,HOMEIMPROVEMENT,B,14000,,0,0.23,N,2
25,99996,MORTGAGE,6.0,MEDICAL,B,8000,,0,0.08,N,4
22,100000,MORTGAGE,6.0,EDUCATION,B,9000,,0,0.09,N,2
23,88000,MORTGAGE,,VENTURE,C,1000,13.49,1,0.01,Y,4
24,100000,MORTGAGE,1.0,VENTURE,A,5000,,0,0.05,N,3
26,80000,RENT,6.0,EDUCATION,B,14000,,0,0.17,N,2
25,100000,MORTGAGE,5.0,MEDICAL,B,15000,,0,0.15,N,3
24,95000,RENT,5.0,VENTURE,B,14000,,0,0.15,N,2
22,100000,MORTGAGE,4.0,EDUCATION,A,13500,,0,0.14,N,4
26,120000,RENT,10.0,VENTURE,E,14000,,0,0.12,Y,4
22,30004,OWN,6.0,EDUCATION,A,7500,,0,0.25,N,2
23,24000,RENT,1.0,VENTURE,B,14075,,1,0.59,N,3
21,27996,RENT,2.0,VENTURE,B,14075,,1,0.5,N,2
23,100000,OTHER,1.0,EDUCATION,B,15000,,0,0.15,N,2
23,30000,OWN,,EDUCATION,A,14125,6.62,0,0.47,N,4
24,100000,OTHER,1.0,MEDICAL,B,25000,,0,0.25,N,3
24,100000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,6000,,0,0.06,N,3
22,101000,MORTGAGE,7.0,EDUCATION,D,25000,,0,0.25,Y,3
22,42996,RENT,2.0,DEBTCONSOLIDATION,C,14400,,1,0.33,Y,4
24,101400,MORTGAGE,0.0,PERSONAL,A,6400,,0,0.06,N,3
23,45000,RENT,4.0,EDUCATION,B,14400,,1,0.32,N,3
24,50000,RENT,4.0,DEBTCONSOLIDATION,A,14400,,0,0.29,N,2
24,45871,RENT,5.0,HOMEIMPROVEMENT,D,14400,,1,0.31,Y,3
23,102000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,6000,,0,0.06,Y,3
23,58977,RENT,7.0,DEBTCONSOLIDATION,C,14400,,0,0.24,N,4
25,102000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,14400,,0,0.14,Y,2
23,102000,MORTGAGE,4.0,EDUCATION,B,20000,,0,0.2,N,3
24,102000,MORTGAGE,7.0,MEDICAL,B,7200,,0,0.07,N,3
22,54000,RENT,0.0,DEBTCONSOLIDATION,D,14400,,1,0.27,N,4
26,102456,MORTGAGE,10.0,VENTURE,D,25000,,0,0.24,Y,2
25,103000,MORTGAGE,4.0,PERSONAL,A,29175,,0,0.28,N,2
22,103000,MORTGAGE,,MEDICAL,A,2500,,0,0.02,N,3
22,103000,MORTGAGE,2.0,MEDICAL,B,6000,,0,0.06,N,4
21,80400,RENT,5.0,VENTURE,A,14400,,0,0.18,N,4
21,30000,OWN,6.0,DEBTCONSOLIDATION,D,4000,,0,0.13,Y,3
23,103240,MORTGAGE,0.0,VENTURE,A,4000,,0,0.04,N,4
26,88068,RENT,10.0,DEBTCONSOLIDATION,B,14400,,0,0.16,N,2
